IP,target
142.250.194.110,0
69.171.250.35,0
49.44.79.236,0
103.102.166.224,0
98.137.11.164,0
142.250.194.35,0
151.101.193.140,0
49.44.79.236,0
205.251.242.103,0
140.205.94.189,0
104.244.42.65,0
140.205.94.193,0
142.250.194.35,0
204.79.197.212,0
87.240.190.72,0
52.22.194.40,0
211.159.191.77,0
123.125.104.150,0
211.144.27.126,0
49.44.79.236,0
36.99.170.84,0
172.217.166.3,0
142.250.182.163,0
13.107.42.14,0
142.250.194.163,0
203.119.169.90,0
142.250.77.195,0
142.250.194.227,0
5.255.255.70,0
18.200.8.190,0
142.250.193.67,0
183.79.135.206,0
216.58.221.35,0
104.244.42.69,0
66.211.175.229,0
172.217.166.195,0
66.254.114.41,0
151.101.24.193,0
204.79.197.200,0
13.82.28.61,0
139.45.197.236,0
151.101.2.167,0
172.217.166.195,0
142.250.194.227,0
74.114.154.17,0
123.56.255.157,0
110.75.139.5,0
109.71.161.200,0
49.44.79.236,0
217.69.139.200,0
40.112.72.205,0
217.20.155.13,0
47.254.177.101,0
192.0.78.17,0
39.156.68.154,0
151.101.65.69,0
52.94.225.248,0
13.234.210.38,0
52.119.161.5,0
142.250.194.169,0
151.101.128.84,0
39.106.226.142,0
151.101.64.194,0
17.253.144.10,0
142.250.195.3,0
216.21.13.13,0
123.103.5.94,0
13.107.6.156,0
195.85.23.89,0
64.4.250.37,0
142.250.194.195,0
216.58.196.195,0
69.171.250.60,0
216.58.200.163,0
49.44.79.236,0
49.44.79.236,0
151.101.1.131,0
142.250.77.227,0
49.44.178.201,0
123.30.175.29,0
208.82.237.129,0
133.152.43.29,0
172.64.131.25,0
162.125.248.18,0
176.32.108.185,0
142.250.194.67,0
52.95.116.115,0
172.217.167.35,0
5.57.16.220,0
162.159.137.6,0
172.217.161.3,0
104.21.235.10,0
103.23.108.107,0
124.225.206.22,0
142.250.194.35,0
123.246.197.114,0
151.101.128.81,0
49.44.79.236,0
172.217.166.3,0
51.159.57.161,0
54.239.33.58,0
151.101.192.81,0
199.48.210.152,0
44.235.246.155,0
133.237.16.234,0
23.211.220.24,0
151.101.193.67,0
101.198.192.46,0
13.35.191.3,0
172.217.160.227,0
3.228.144.176,0
207.171.166.22,0
151.101.154.114,0
192.243.59.13,0
49.44.79.236,0
142.250.193.195,0
151.101.1.164,0
223.130.195.200,0
219.85.79.131,0
172.67.19.54,0
195.8.215.136,0
103.68.221.190,0
142.250.193.35,0
23.213.75.223,0
142.250.192.227,0
23.1.35.132,0
13.224.21.128,0
69.171.250.35,0
151.101.65.69,0
172.217.161.9,0
159.53.85.137,0
142.250.194.35,0
216.113.179.53,0
151.101.192.217,0
54.145.106.69,0
151.101.193.111,0
212.97.32.174,0
13.224.21.80,0
23.213.76.12,0
104.18.100.40,0
66.211.172.37,0
203.190.242.211,0
142.250.194.35,0
142.250.194.3,0
13.224.21.116,0
169.44.162.72,0
23.210.68.196,0
104.16.202.237,0
185.89.12.132,0
34.95.96.50,0
142.250.192.227,0
186.192.90.12,0
202.108.119.194,0
34.235.250.63,0
35.186.224.25,0
163.53.78.110,0
104.17.97.32,0
142.250.194.3,0
172.217.167.227,0
104.27.207.92,0
172.217.167.3,0
172.217.166.3,0
54.192.219.84,0
103.41.167.234,0
172.217.167.227,0
128.116.112.44,0
185.199.110.153,0
161.170.232.170,0
142.250.194.4,0
163.171.199.46,0
49.44.79.236,0
184.31.10.133,0
18.215.7.68,0
104.21.234.101,0
151.101.2.137,0
151.101.36.116,0
172.67.147.194,0
66.29.212.110,0
23.57.227.116,0
202.130.245.42,0
151.101.64.84,0
208.109.192.70,0
151.101.1.224,0
81.19.82.98,0
205.204.101.142,0
119.28.109.132,0
54.235.145.223,0
172.217.166.3,0
104.21.235.111,0
35.227.233.104,0
60.205.255.187,0
66.254.114.238,0
216.58.196.99,0
185.88.180.104,0
104.16.103.144,0
15.206.34.128,0
142.250.193.195,0
171.159.228.150,0
13.35.191.66,0
104.19.128.108,0
142.250.182.163,0
103.224.182.251,0
151.101.194.132,0
142.250.193.227,0
151.101.65.140,0
142.250.194.99,0
192.229.189.15,0
5.226.176.16,0
13.224.19.177,0
52.95.116.113,0
35.190.7.118,0
54.192.219.3,0
162.159.129.233,0
142.250.194.67,0
159.45.66.143,0
18.136.214.20,0
54.239.33.83,0
23.213.68.32,0
137.221.106.104,0
142.250.192.195,0
54.192.219.37,0
140.205.174.2,0
142.250.193.3,0
69.171.250.15,0
3.209.171.250,0
142.250.77.227,0
75.2.37.224,0
134.175.173.148,0
104.21.59.125,0
66.254.114.79,0
151.101.2.49,0
163.171.199.45,0
34.117.28.143,0
104.21.22.29,0
47.74.244.18,0
142.250.195.3,0
23.54.80.137,0
104.18.7.4,0
139.45.197.239,0
23.213.83.162,0
192.82.211.254,0
151.101.130.133,0
204.74.99.103,0
104.18.96.60,0
103.70.243.165,0
103.224.182.251,0
66.203.127.18,0
211.99.98.81,0
120.92.78.97,0
216.58.196.195,0
13.35.131.112,0
104.21.235.104,0
151.101.130.219,0
81.19.74.5,0
161.47.7.14,0
142.250.194.99,0
35.206.91.193,0
13.224.21.28,0
185.37.100.122,0
54.216.161.59,0
151.101.1.135,0
172.217.167.14,0
142.250.193.227,0
103.252.142.19,0
199.59.242.150,0
104.78.177.82,0
212.82.100.150,0
13.107.6.168,0
142.250.194.99,0
207.241.224.2,0
34.202.219.97,0
185.31.27.161,0
104.97.28.176,0
54.222.60.218,0
218.211.33.75,0
49.51.65.59,0
54.192.219.114,0
216.58.200.163,0
121.40.43.188,0
192.0.72.2,0
59.151.116.98,0
104.21.49.108,0
184.168.221.59,0
104.20.59.241,0
34.102.136.180,0
52.95.120.38,0
51.210.235.65,0
75.2.58.105,0
103.102.166.224,0
142.250.182.163,0
121.52.226.239,0
40.121.80.200,0
124.243.192.30,0
34.107.128.149,0
151.101.129.171,0
123.103.56.42,0
35.241.35.213,0
46.137.248.34,0
87.250.251.105,0
148.251.7.3,0
23.111.171.90,0
52.220.50.242,0
104.21.235.37,0
111.13.49.147,0
151.101.1.185,0
194.54.14.168,0
216.58.200.169,0
145.239.9.15,0
195.82.146.214,0
104.19.137.100,0
13.224.23.125,0
142.250.195.9,0
199.59.242.150,0
104.18.18.96,0
203.119.169.40,0
172.67.0.175,0
192.124.249.20,0
13.251.226.103,0
103.224.182.251,0
151.101.194.154,0
216.105.38.13,0
151.101.194.152,0
149.154.167.99,0
34.107.128.118,0
104.17.33.105,0
185.134.202.22,0
23.213.81.232,0
23.213.69.100,0
96.114.14.140,0
106.11.248.144,0
35.201.95.83,0
194.36.160.15,0
104.21.235.21,0
82.165.229.138,0
61.129.65.18,0
82.165.229.87,0
18.194.124.101,0
169.44.97.14,0
96.17.150.27,0
94.182.163.52,0
211.231.99.17,0
142.250.193.3,0
104.21.9.48,0
52.165.129.203,0
119.235.235.13,0
162.159.152.4,0
172.67.6.151,0
62.22.171.58,0
151.101.66.133,0
104.196.26.7,0
193.252.133.34,0
74.114.154.18,0
185.188.104.10,0
207.244.80.179,0
23.213.85.156,0
147.92.184.22,0
137.254.120.50,0
52.84.49.55,0
198.143.164.252,0
54.192.219.92,0
34.225.199.37,0
52.94.225.242,0
211.45.27.231,0
17.253.144.10,0
35.200.167.142,0
52.89.107.175,0
87.240.190.64,0
52.94.237.126,0
114.179.184.93,0
204.63.41.34,0
34.120.254.97,0
151.101.65.63,0
74.115.50.110,0
151.101.66.132,0
15.73.192.108,0
23.211.227.2,0
23.57.222.30,0
216.58.200.164,0
185.117.134.18,0
151.101.194.187,0
192.243.54.98,0
56.0.134.100,0
202.102.90.108,0
103.6.117.3,0
103.224.182.250,0
104.27.207.92,0
18.136.214.11,0
52.84.49.63,0
34.102.136.180,0
75.2.92.173,0
185.147.178.11,0
153.2.228.50,0
139.45.197.237,0
103.72.47.249,0
35.190.29.187,0
151.101.129.184,0
112.53.1.229,0
104.17.114.17,0
176.34.7.112,0
23.57.249.60,0
107.167.188.74,0
104.16.108.25,0
104.21.52.19,0
128.65.210.8,0
49.44.117.163,0
68.233.77.233,0
185.179.62.2,0
104.114.149.166,0
119.3.245.74,0
35.174.43.126,0
104.16.65.85,0
147.92.184.22,0
111.206.13.64,0
104.243.45.179,0
40.81.94.43,0
13.115.18.61,0
162.159.129.81,0
104.16.154.71,0
212.77.98.9,0
34.102.169.19,0
13.224.21.29,0
23.236.60.174,0
35.186.213.112,0
23.47.190.9,0
54.36.69.215,0
104.22.72.231,0
54.238.119.86,0
104.16.6.49,0
216.58.196.195,0
104.18.31.150,0
203.104.138.138,0
118.186.210.142,0
13.35.191.83,0
104.18.90.237,0
115.114.126.193,0
104.122.4.171,0
104.20.237.88,0
104.21.12.7,0
104.18.31.233,0
34.238.75.121,0
180.97.189.3,0
172.67.186.94,0
143.166.147.101,0
69.191.252.15,0
172.67.134.100,0
209.200.152.198,0
151.101.64.207,0
151.101.129.197,0
204.135.8.175,0
23.57.219.239,0
54.150.117.233,0
94.23.144.230,0
103.116.4.201,0
104.21.2.170,0
192.152.95.130,0
104.17.90.51,0
103.58.114.101,0
151.101.65.52,0
52.174.157.78,0
104.17.141.178,0
185.230.63.164,0
23.200.216.51,0
122.14.230.165,0
23.196.14.33,0
216.58.200.163,0
185.195.231.35,0
212.27.48.10,0
104.16.158.17,0
87.250.250.50,0
151.101.2.133,0
178.18.22.152,0
49.44.79.236,0
204.141.42.155,0
104.16.228.51,0
54.85.205.155,0
208.85.40.158,0
142.250.192.163,0
104.16.249.39,0
104.16.93.22,0
192.193.218.80,0
203.74.57.15,0
151.101.66.217,0
64.4.253.29,0
203.27.235.25,0
77.75.74.172,0
190.153.242.131,0
151.101.66.166,0
13.224.21.109,0
23.211.195.217,0
62.138.239.100,0
13.224.21.87,0
49.44.79.236,0
203.119.169.82,0
104.26.3.6,0
99.86.47.25,0
85.111.30.111,0
66.211.175.229,0
104.18.20.183,0
95.100.158.75,0
154.47.36.218,0
109.236.89.110,0
74.114.154.17,0
161.117.97.92,0
207.231.204.56,0
185.42.238.89,0
104.16.181.30,0
148.251.96.211,0
95.217.74.146,0
161.69.25.181,0
210.210.24.66,0
213.209.17.209,0
52.2.61.110,0
205.201.132.96,0
13.35.191.18,0
104.18.217.39,0
13.127.198.66,0
54.192.219.74,0
142.250.77.227,0
151.101.1.5,0
142.250.193.67,0
185.167.72.34,0
200.12.20.60,0
66.254.114.239,0
104.209.183.225,0
139.99.68.204,0
104.26.14.23,0
185.26.98.252,0
104.113.189.87,0
35.186.241.3,0
209.58.153.235,0
151.101.18.62,0
91.215.139.235,0
13.224.21.89,0
35.240.232.145,0
104.18.19.88,0
104.18.27.30,0
140.112.172.4,0
123.30.151.73,0
104.22.3.30,0
54.191.191.127,0
172.67.155.106,0
151.101.194.133,0
88.85.94.227,0
103.102.166.224,0
13.35.191.78,0
13.35.131.115,0
67.22.49.255,0
81.171.123.200,0
151.101.194.217,0
104.21.0.170,0
5.79.76.225,0
172.217.166.196,0
144.160.155.43,0
54.192.219.20,0
18.203.81.172,0
145.243.240.20,0
104.21.70.135,0
13.35.131.31,0
151.101.65.187,0
121.53.105.234,0
34.250.46.161,0
104.101.16.133,0
104.122.4.43,0
35.247.145.125,0
104.18.7.10,0
104.19.154.83,0
204.8.234.17,0
23.213.90.220,0
122.147.53.67,0
185.44.0.16,0
104.18.27.32,0
47.246.53.234,0
216.58.196.195,0
23.200.216.10,0
103.10.4.216,0
63.97.118.67,0
40.68.3.51,0
34.98.91.248,0
104.18.22.196,0
104.22.54.197,0
219.100.44.30,0
23.212.241.11,0
120.133.17.148,0
172.67.205.44,0
142.250.195.9,0
23.57.233.118,0
124.108.115.100,0
103.194.169.100,0
148.153.55.244,0
172.106.80.2,0
18.206.6.207,0
204.155.146.95,0
216.35.221.76,0
81.171.22.6,0
69.252.80.75,0
104.22.15.99,0
51.38.63.234,0
204.74.99.103,0
45.60.65.37,0
178.248.233.32,0
13.248.196.236,0
23.213.83.162,0
13.224.21.15,0
66.254.114.242,0
216.151.17.150,0
170.146.93.56,0
151.101.1.28,0
210.236.244.76,0
199.232.194.133,0
54.153.34.215,0
150.109.68.232,0
104.26.1.100,0
198.185.159.176,0
123.51.209.204,0
151.101.194.154,0
172.67.68.62,0
75.2.81.221,0
15.223.125.50,0
13.224.21.77,0
13.35.131.97,0
104.26.5.122,0
185.53.36.36,0
212.82.100.163,0
162.115.16.90,0
14.17.126.223,0
18.203.81.172,0
47.88.14.163,0
192.243.59.20,0
185.12.49.12,0
64.68.121.205,0
188.72.207.210,0
198.41.209.133,0
52.4.5.236,0
159.253.176.75,0
18.203.87.55,0
142.250.194.195,0
146.255.192.75,0
151.101.194.217,0
76.223.28.162,0
104.18.8.152,0
58.218.200.125,0
185.53.177.72,0
172.67.218.76,0
104.16.17.221,0
3.214.196.148,0
104.192.141.1,0
162.14.6.67,0
34.212.123.176,0
172.67.150.72,0
151.101.66.49,0
40.69.201.11,0
107.182.230.212,0
13.224.21.117,0
195.128.8.134,0
142.250.192.163,0
35.244.244.108,0
104.21.52.174,0
13.35.131.59,0
151.101.2.166,0
103.224.212.221,0
172.67.155.23,0
218.2.112.234,0
104.16.13.101,0
104.199.214.191,0
13.35.131.127,0
49.44.148.100,0
172.67.38.42,0
49.44.117.74,0
104.17.94.24,0
115.238.23.240,0
64.4.253.29,0
104.22.5.207,0
151.101.194.166,0
81.19.72.33,0
147.92.184.24,0
193.138.77.140,0
210.152.134.247,0
142.250.194.238,0
207.229.73.118,0
23.211.209.235,0
172.67.40.210,0
159.69.163.174,0
50.234.250.32,0
75.2.83.248,0
185.107.81.234,0
151.101.193.69,0
203.119.169.90,0
108.59.81.209,0
99.83.190.102,0
142.250.193.35,0
172.67.193.159,0
206.131.180.21,0
80.209.225.113,0
69.94.64.29,0
151.101.194.137,0
13.87.221.220,0
192.0.66.32,0
104.22.65.127,0
23.211.205.17,0
195.211.222.2,0
52.51.136.131,0
151.101.152.144,0
104.18.15.116,0
94.198.240.168,0
104.116.0.41,0
13.35.131.105,0
120.226.10.39,0
185.94.140.30,0
64.190.62.111,0
23.42.195.191,0
54.68.182.72,0
183.111.134.78,0
208.94.153.99,0
212.129.158.120,0
51.91.129.67,0
104.18.22.9,0
23.50.252.210,0
49.44.136.234,0
163.43.24.70,0
23.210.68.225,0
172.67.36.196,0
52.74.157.7,0
151.101.129.29,0
34.211.117.67,0
172.217.166.228,0
172.67.28.13,0
45.63.95.82,0
204.8.234.250,0
23.211.213.225,0
67.199.248.15,0
208.109.192.71,0
79.175.141.111,0
192.0.66.2,0
23.21.189.113,0
35.186.238.101,0
111.65.250.2,0
95.128.124.135,0
52.84.49.104,0
18.214.254.157,0
104.26.7.37,0
185.72.229.13,0
69.171.250.35,0
23.62.26.12,0
23.210.68.55,0
134.213.233.164,0
66.254.114.138,0
151.101.130.217,0
142.250.77.196,0
104.26.1.144,0
103.194.152.149,0
72.52.179.174,0
192.0.78.25,0
99.79.132.28,0
172.67.201.117,0
104.18.11.215,0
72.163.4.185,0
217.74.65.23,0
151.101.2.137,0
172.67.70.13,0
104.21.14.90,0
194.169.240.16,0
199.232.198.114,0
172.67.204.52,0
216.58.221.35,0
155.199.64.173,0
104.20.42.23,0
212.64.62.183,0
54.192.219.128,0
172.67.18.44,0
184.72.124.184,0
185.85.0.29,0
104.18.7.207,0
104.22.71.203,0
147.67.34.45,0
151.101.130.2,0
104.112.98.185,0
88.85.94.226,0
34.98.99.30,0
188.0.241.27,0
76.223.88.230,0
104.21.95.224,0
199.232.198.114,0
209.68.24.127,0
172.67.142.232,0
104.21.235.73,0
172.67.182.221,0
210.59.230.39,0
172.67.41.152,0
13.91.95.74,0
104.18.25.211,0
104.21.84.45,0
34.98.127.226,0
151.101.0.134,0
172.217.167.35,0
176.53.93.6,0
34.203.68.36,0
72.47.244.105,0
34.231.155.24,0
52.84.49.73,0
172.67.69.147,0
49.44.175.210,0
49.44.79.236,0
151.101.2.132,0
142.250.193.35,0
140.98.193.152,0
104.18.17.5,0
66.211.175.229,0
35.201.234.200,0
118.102.1.119,0
104.21.2.85,0
151.101.2.137,0
151.101.193.105,0
51.83.237.191,0
151.101.128.64,0
195.138.242.59,0
111.13.9.85,0
34.117.28.143,0
67.227.226.240,0
54.203.245.116,0
52.74.32.52,0
216.58.196.201,0
23.213.94.118,0
69.16.230.42,0
80.252.0.145,0
99.86.49.162,0
151.101.2.217,0
142.250.194.100,0
34.107.128.118,0
204.74.99.103,0
151.139.128.10,0
172.67.72.27,0
204.74.99.100,0
104.21.64.22,0
91.211.75.124,0
52.174.3.80,0
129.204.138.37,0
13.33.171.23,0
5.187.1.122,0
162.243.169.120,0
207.244.67.139,0
115.159.231.173,0
54.192.219.60,0
212.42.76.150,0
52.117.224.156,0
210.115.155.100,0
213.13.146.142,0
13.35.131.29,0
138.197.63.241,0
104.18.19.133,0
172.67.187.188,0
217.22.17.249,0
117.50.36.70,0
23.213.95.31,0
171.67.215.200,0
35.210.142.220,0
104.26.7.218,0
151.101.129.69,0
54.237.69.111,0
104.21.234.235,0
199.59.242.153,0
23.54.192.249,0
219.153.58.101,0
185.78.20.130,0
95.217.230.36,0
212.42.76.253,0
52.206.69.114,0
200.201.165.253,0
130.211.17.196,0
34.233.79.178,0
23.213.80.31,0
178.248.233.26,0
13.35.191.40,0
151.101.130.87,0
104.17.152.108,0
52.202.62.236,0
118.178.113.110,0
40.112.72.205,0
142.250.77.195,0
151.101.2.133,0
23.213.66.191,0
104.16.176.44,0
13.127.39.115,0
103.224.182.246,0
104.18.24.118,0
104.21.17.219,0
185.17.117.32,0
104.21.79.44,0
195.128.8.101,0
203.76.216.1,0
218.216.25.22,0
136.243.87.217,0
216.211.130.168,0
104.114.151.70,0
34.192.145.89,0
103.6.182.20,0
47.89.75.205,0
176.56.156.136,0
121.37.49.12,0
185.129.44.22,0
104.65.70.84,0
104.218.72.17,0
52.7.142.192,0
47.89.66.254,0
131.153.42.227,0
61.133.84.135,0
104.16.20.18,0
104.21.73.235,0
103.5.51.124,0
142.250.192.163,0
99.86.47.118,0
125.16.74.90,0
47.246.52.234,0
23.44.4.66,0
60.199.140.65,0
54.169.193.22,0
66.254.114.234,0
135.125.218.76,0
172.67.69.232,0
185.16.252.161,0
98.129.228.59,0
81.171.31.73,0
54.236.91.124,0
23.211.211.206,0
3.123.46.23,0
192.0.78.26,0
70.32.1.32,0
13.107.42.18,0
36.66.1.3,0
23.200.216.67,0
172.217.166.4,0
23.205.219.111,0
59.110.244.66,0
195.50.178.200,0
112.124.44.92,0
104.218.72.17,0
87.250.255.11,0
46.253.113.170,0
13.224.21.109,0
172.67.152.179,0
5.45.76.184,0
104.22.62.192,0
104.26.12.84,0
34.90.183.102,0
104.22.7.84,0
47.89.75.209,0
77.247.179.166,0
54.245.167.46,0
103.224.212.222,0
23.213.81.106,0
217.22.19.212,0
88.212.202.50,0
23.82.12.29,0
104.26.12.10,0
172.67.161.200,0
172.67.157.7,0
50.7.122.4,0
113.217.247.90,0
192.229.232.193,0
123.30.128.200,0
199.232.194.114,0
104.27.201.89,0
190.96.78.13,0
104.16.124.37,0
45.60.63.104,0
49.44.150.226,0
104.18.153.26,0
23.211.214.55,0
151.101.64.64,0
185.53.178.11,0
151.101.1.252,0
151.101.2.133,0
207.244.88.140,0
199.80.59.186,0
90.216.129.62,0
151.101.1.52,0
104.21.4.178,0
192.229.162.193,0
151.101.194.114,0
169.60.186.153,0
47.89.75.205,0
3.214.71.201,0
212.48.98.22,0
13.233.50.177,0
52.58.28.12,0
104.21.58.170,0
52.84.49.40,0
216.146.46.11,0
67.227.226.241,0
104.23.99.190,0
77.238.123.22,0
67.227.226.240,0
23.213.69.106,0
172.217.167.196,0
34.102.136.180,0
176.41.133.10,0
94.182.146.12,0
80.247.32.208,0
129.226.102.49,0
74.117.206.70,0
104.114.149.5,0
193.28.225.200,0
104.20.0.137,0
172.67.184.137,0
202.205.109.2,0
104.22.59.215,0
77.88.55.66,0
18.182.232.51,0
172.67.137.18,0
170.135.184.254,0
34.87.189.142,0
23.9.113.240,0
13.251.82.77,0
172.67.6.91,0
95.128.201.171,0
95.215.19.12,0
104.26.3.122,0
185.206.63.13,0
13.35.191.93,0
172.67.26.195,0
185.220.163.23,0
13.224.21.55,0
116.202.253.42,0
43.242.166.42,0
52.84.49.5,0
87.98.161.106,0
142.250.195.3,0
104.16.105.87,0
178.248.233.188,0
104.22.73.213,0
104.26.15.174,0
172.67.158.187,0
127.0.0.1,0
13.227.220.69,0
23.185.0.1,0
104.21.85.232,0
78.40.123.182,0
172.67.23.76,0
103.224.182.238,0
92.242.195.4,0
13.35.131.103,0
52.0.14.116,0
151.101.65.188,0
34.117.28.143,0
159.253.144.83,0
96.47.230.67,0
208.115.103.34,0
104.17.208.102,0
34.117.44.137,0
103.103.30.100,0
23.210.68.145,0
94.124.200.0,0
172.67.217.111,0
13.35.133.171,0
104.17.142.99,0
13.35.191.46,0
82.192.65.76,0
151.101.130.194,0
88.212.236.84,0
35.174.94.45,0
54.173.62.149,0
104.18.20.108,0
91.211.73.249,0
34.107.128.118,0
104.21.233.247,0
104.22.26.92,0
104.17.83.11,0
178.248.233.148,0
192.0.66.160,0
39.96.126.126,0
107.6.113.219,0
13.35.131.72,0
176.119.28.2,0
185.37.100.123,0
184.87.221.110,0
204.74.99.100,0
156.54.0.80,0
142.250.193.9,0
52.216.171.10,0
120.55.40.41,0
99.86.47.127,0
23.52.40.154,0
172.67.128.204,0
193.57.129.9,0
34.117.28.143,0
144.160.155.69,0
183.111.131.60,0
172.67.185.151,0
52.18.231.111,0
80.125.163.172,0
185.53.178.70,0
35.190.31.60,0
13.35.131.95,0
23.213.70.218,0
123.103.122.24,0
216.58.221.41,0
66.211.172.37,0
125.46.65.105,0
98.129.228.59,0
199.59.242.153,0
54.68.190.17,0
192.0.66.24,0
34.247.43.140,0
104.21.34.207,0
104.17.98.5,0
34.102.136.180,0
77.73.177.139,0
104.21.18.131,0
3.143.37.87,0
78.27.198.40,0
220.242.127.4,0
46.166.189.98,0
170.178.168.203,0
99.86.47.67,0
151.101.130.133,0
13.248.155.102,0
52.87.8.153,0
109.207.1.97,0
193.200.227.13,0
151.101.66.132,0
192.229.189.15,0
104.21.233.162,0
172.67.72.143,0
93.187.67.10,0
162.213.253.83,0
139.45.197.239,0
104.21.11.41,0
88.208.59.70,0
104.17.88.51,0
81.19.72.3,0
185.5.72.33,0
5.39.224.140,0
52.207.139.125,0
185.215.64.1,0
216.113.179.53,0
104.21.63.9,0
180.179.168.163,0
98.143.146.7,0
35.190.37.48,0
190.115.31.20,0
204.62.115.78,0
58.83.160.204,0
35.186.248.227,0
35.190.11.164,0
172.67.73.198,0
109.233.159.254,0
210.17.38.45,0
104.20.9.218,0
62.241.12.25,0
172.67.31.194,0
104.18.12.153,0
142.250.194.137,0
46.137.248.34,0
104.20.158.22,0
27.133.212.123,0
104.17.229.45,0
172.67.17.216,0
34.87.111.79,0
104.21.28.127,0
54.157.137.27,0
104.20.248.29,0
212.101.122.34,0
66.77.22.129,0
54.192.219.123,0
54.192.219.51,0
104.101.16.125,0
95.163.94.199,0
170.178.168.203,0
151.101.66.166,0
185.71.67.2,0
172.67.180.60,0
108.174.10.14,0
34.107.128.118,0
52.84.224.96,0
185.86.168.139,0
52.7.226.60,0
104.18.25.174,0
34.195.65.141,0
116.202.253.44,0
107.154.102.99,0
203.2.218.214,0
104.16.93.83,0
129.211.129.109,0
198.11.188.13,0
91.211.74.51,0
204.155.159.27,0
195.88.54.16,0
35.155.160.203,0
157.90.210.32,0
77.75.75.173,0
104.22.47.79,0
54.239.31.60,0
142.250.195.9,0
99.86.47.47,0
142.250.194.35,0
64.6.21.5,0
172.67.209.151,0
75.2.4.17,0
104.17.33.82,0
151.101.2.132,0
13.224.21.64,0
80.67.43.33,0
45.60.11.176,0
172.217.167.233,0
35.190.37.46,0
51.89.2.208,0
210.139.252.142,0
52.70.189.167,0
34.107.128.118,0
110.45.151.154,0
219.251.142.13,0
120.50.131.112,0
203.119.169.75,0
172.67.7.8,0
3.224.233.25,0
54.92.120.228,0
66.254.114.42,0
122.14.229.1,0
54.238.47.82,0
99.83.167.35,0
13.35.191.57,0
61.177.22.232,0
103.90.240.200,0
99.81.153.144,0
204.74.99.100,0
121.41.61.107,0
104.26.5.228,0
216.218.239.22,0
104.27.205.87,0
185.12.240.12,0
35.190.27.84,0
104.22.58.100,0
74.117.179.67,0
193.99.144.80,0
54.150.89.95,0
99.86.47.41,0
142.250.77.227,0
35.157.14.74,0
49.44.121.56,0
104.22.59.251,0
151.101.194.137,0
208.75.122.14,0
144.217.237.0,0
54.192.219.120,0
216.115.208.241,0
104.18.104.91,0
104.18.199.63,0
34.96.123.111,0
23.207.150.130,0
51.210.235.66,0
104.16.132.229,0
160.83.8.182,0
104.22.7.169,0
104.26.14.136,0
49.44.79.236,0
104.21.78.11,0
81.19.86.3,0
104.16.206.65,0
34.117.28.143,0
5.9.114.35,0
172.67.74.33,0
125.64.41.214,0
180.179.139.171,0
104.91.59.98,0
90.216.128.5,0
23.213.83.228,0
93.158.219.155,0
216.228.121.209,0
195.216.243.246,0
92.223.21.73,0
35.190.74.92,0
142.250.192.227,0
194.55.26.46,0
82.99.244.106,0
172.67.152.61,0
144.76.174.167,0
23.50.253.197,0
54.192.219.90,0
193.70.66.17,0
34.107.128.118,0
104.89.172.119,0
104.18.12.167,0
91.132.60.13,0
104.26.4.208,0
188.165.209.115,0
88.208.34.29,0
104.16.144.212,0
104.21.77.250,0
104.255.105.98,0
3.35.113.248,0
185.53.177.31,0
104.21.38.83,0
34.237.240.212,0
144.212.244.17,0
104.21.5.30,0
203.176.113.78,0
3.130.39.244,0
151.101.194.154,0
47.246.53.233,0
151.101.194.49,0
162.159.209.137,0
173.241.154.15,0
92.60.184.63,0
52.55.165.109,0
110.43.213.6,0
154.203.224.205,0
104.21.234.188,0
54.235.173.124,0
104.18.2.89,0
151.101.192.93,0
50.17.152.14,0
52.84.224.26,0
104.26.4.129,0
39.102.151.181,0
172.67.73.80,0
194.169.240.7,0
95.131.27.117,0
87.248.33.19,0
23.101.169.175,0
13.35.131.52,0
23.211.211.153,0
188.165.20.150,0
104.22.74.180,0
54.192.219.30,0
119.147.4.33,0
210.61.56.51,0
133.208.59.141,0
161.69.29.243,0
18.136.214.23,0
92.53.85.58,0
192.0.66.136,0
104.18.252.82,0
54.157.66.162,0
104.16.150.15,0
185.178.208.130,0
192.16.31.89,0
151.101.1.52,0
58.218.204.252,0
104.18.18.22,0
91.211.156.128,0
175.99.79.1,0
203.130.48.145,0
194.232.104.4,0
13.224.21.3,0
96.45.82.26,0
104.22.5.108,0
149.154.167.99,0
128.84.21.199,0
35.163.72.93,0
95.217.186.215,0
47.94.243.156,0
104.18.16.82,0
172.67.70.108,0
99.86.47.111,0
66.212.148.117,0
165.224.131.199,0
104.16.181.15,0
217.13.124.96,0
199.91.137.115,0
151.101.192.239,0
152.216.7.110,0
58.83.160.156,0
75.2.81.221,0
54.144.105.190,0
104.23.139.25,0
104.21.37.125,0
96.45.82.6,0
212.224.124.88,0
66.254.114.79,0
172.67.4.88,0
178.248.233.33,0
49.44.117.251,0
23.213.81.131,0
172.67.222.226,0
34.107.203.190,0
135.84.35.166,0
158.191.172.47,0
104.18.7.52,0
107.21.70.240,0
180.179.160.115,0
99.86.47.52,0
104.22.30.77,0
35.228.105.46,0
104.18.19.218,0
54.148.210.174,0
156.54.106.174,0
37.9.3.252,0
13.68.150.137,0
54.65.248.1,0
124.225.67.102,0
104.16.243.81,0
8.131.61.98,0
142.250.192.201,0
54.65.246.243,0
54.76.16.61,0
13.224.21.48,0
104.18.202.58,0
104.21.78.156,0
217.148.70.210,0
204.74.99.100,0
